Latitude	Longitude	Address
45.44095	9.17263	25 Via Spezia, Tibaldi, Milano, Milano, 25, IT, 20142
45.47379	9.224	10 Largo Rio De Janeiro, Città Studi, Milano, Milano, 25, IT, 20133
45.46926	9.21418	33 Via Carlo Goldoni, Buenos Aires-P. Venezia-P. Monforte, Milano, Milano, 25, IT, 20129
45.47827	9.19965	7 Via Panfilo Castaldi, Stazione Centrale-Ponte Seveso, Milano, Milano, 25, IT, 20124
45.45118	9.1607	35 Via Tortona, Porta Genova, Milano, Milano, 25, IT, 20144
45.47868	9.14442	90 Via Monte Rosa, De Angeli-Monte Rosa, Milano, Milano, 25, IT, 20149
45.48598	9.2	12 Via Luigi Galvani, Stazione Centrale-Ponte Seveso, Milano, Milano, 25, IT, 20124
45.48041	9.1602	16 Via Domodossola, Portello, Milano, Milano, 25, IT, 20145
45.50452	9.24659	153/1 Via Palmanova, Padova-Turro-Crescenzago, Milano, Milano, 25, IT, 20132
45.48517	9.18324	2 Via Enrico Tazzoli, Porta Garibaldi-Porta Nuova, Milano, Milano, 25, IT, 20154
45.49838	9.19107	17 Via Gioacchino Murat, Maciachini-Maggiolina, Milano, Milano, 25, IT, 20159
45.45669	9.16881	1 Via Pietro Orseolo, Porta Genova, Milano, Milano, 25, IT, 20144
45.48372	9.20782	25 Via Domenico Scarlatti, Stazione Centrale-Ponte Seveso, Milano, Milano, 25, IT, 20124
45.46418	9.19635	9A Corso Europa, Duomo, Milano, Milano, 25, IT, 20122
45.47133	9.19635	22 Via Senato, Guastalla, Milano, Milano, 25, IT, 20121
45.48525	9.20676	20 Piazza Luigi di Savoia, Stazione Centrale-Ponte Seveso, Milano, Milano, 25, IT, 20124
45.47795	9.20928	40 Via Lazzaro Spallanzani, Buenos Aires-P. Venezia-P. Monforte, Milano, Milano, 25, IT, 20129
45.46617	9.19225	4 Via Ulrico Hoepli, Duomo, Milano, Milano, 25, IT, 20121
45.46587	9.18927	8 Via Silvio Pellico, Duomo, Milano, Milano, 25, IT, 20121
45.48252	9.17551	10 Via Messina, Sarpi, Milano, Milano, 25, IT, 20154
45.49117	9.23922	30 Via Feltre, Cimiano-Rottole-Feltre, Milano, Milano, 25, IT, 20132
45.4998	9.20591	10D Via Paolo Trubetzkoy, Greco-Segnano, Milano, Milano, 25, IT, 20125
45.46528	9.19133	9 Via San Raffaele, Duomo, Milano, Milano, 25, IT, 20121
45.48039	9.21168	1 Via Federico Ozanam, Buenos Aires-P. Venezia-P. Monforte, Milano, Milano, 25, IT, 20129
45.44707	9.20911	2 Viale Isonzo, Porta Romana, Milano, Milano, 25, IT, 20135
45.48481	9.1598	69 Corso Sempione, Portello, Milano, Milano, 25, IT, 20149
45.44408	9.15291	Via Giacomo Watt, Moncucco-San Cristoforo, Milano, Milano, 25, IT, 20143
45.46986	9.1926	29 Via Alessandro Manzoni, Brera, Milano, Milano, 25, IT, 20121
45.48402	9.20317	4 Piazza Duca d'Aosta, Stazione Centrale-Ponte Seveso, Milano, Milano, 25, IT, 20124
45.44811	9.25683	121 Via Mecenate, Taliedo-Morsenchio-Forlanini, Milano, Milano, 25, IT, 20138
45.50065	9.14482	24 Via Villapizzone, Villapizzone-Cagnola-Boldinasco, Milano, Milano, 25, IT, 20156
45.46549	9.19131	2 Via San Raffaele, Duomo, Milano, Milano, 25, IT, 20121
45.4737	9.20657	42 Viale Piave, Buenos Aires-P. Venezia-P. Monforte, Milano, Milano, 25, IT, 20129
45.477	9.18432	84 Corso Giuseppe Garibaldi, Brera, Milano, Milano, 25, IT, 20121
45.4793	9.20992	33 Corso Buenos Aires, Buenos Aires-P. Venezia-P. Monforte, Milano, Milano, 25, IT, 20124
45.48264	9.20332	18 Via Napo Torriani, Stazione Centrale-Ponte Seveso, Milano, Milano, 25, IT, 20124
45.4693	9.19876	5 Via Senato, Duomo, Milano, Milano, 25, IT, 20121
45.48167	9.192	8 Via Melchiorre Gioia, Porta Garibaldi-Porta Nuova, Milano, Milano, 25, IT, 20124
45.44708	9.20701	14A Viale Isonzo, Porta Romana, Milano, Milano, 25, IT, 20135
45.45178	9.20537	Via Pietro Colletta, Porta Romana, Milano, Milano, 25, IT, 20135
45.47048	9.18985	7 Via Privata Fratelli Gabba, Brera, Milano, Milano, 25, IT, 20121
45.48988	9.15476	12 Via Giuseppe Edoardo Arimondi, Ghisolfa, Milano, Milano, 25, IT, 20155
45.47935	9.14593	20 Via Masaccio, De Angeli-Monte Rosa, Milano, Milano, 25, IT, 20148
45.49198	9.14764	68 Viale Certosa, Villapizzone-Cagnola-Boldinasco, Milano, Milano, 25, IT, 20155
45.48519	9.19803	Via Emilio Cornalia, Porta Garibaldi-Porta Nuova, Milano, Milano, 25, IT, 20124
45.48042	9.2136	14 Via Federico Ozanam, Buenos Aires-P. Venezia-P. Monforte, Milano, Milano, 25, IT, 20129
45.46649	9.18295	9 Via Giorgio Giulini, Duomo, Milano, Milano, 25, IT, 20123
45.48809	9.20157	8 Via Privata Leopoldo Gasparotto, Stazione Centrale-Ponte Seveso, Milano, Milano, 25, IT, 20124
45.4673	9.14266	Via Pietro Rubens, Bande Nere, Milano, Milano, 25, IT, 20148
45.48074	9.18998	12A Viale Monte Grappa, Porta Garibaldi-Porta Nuova, Milano, Milano, 25, IT, 20124
45.46862	9.18332	13 Via Cusani, Brera, Milano, Milano, 25, IT, 20121
45.44382	9.13761	117 Via Lodovico il Moro, Ronchetto sul Naviglio-L. il Moro, Milano, Milano, 25, IT, 20146
45.53298	9.17114	6 Via Senigallia, Bruzzano, Milano, Milano, 25, IT, 20161
45.4847	9.20757	45 Via Mauro Macchi, Stazione Centrale-Ponte Seveso, Milano, Milano, 25, IT, 20124
45.45304	9.17917	8 Piazza 24 Maggio, Porta Ticinese-Conca del Naviglio, Milano, Milano, 25, IT, 20123
45.4886	9.18313	1A Via Ugo Bassi, Isola, Milano, Milano, 25, IT, 20159
45.44355	9.11616	Via Lorenteggio, Giambellino, Milano, Milano, 25, IT, 20147
45.46096	9.18926	4 Via Alberico Albricci, Duomo, Milano, Milano, 25, IT, 20122
45.4837	9.16679	6 Piazza Gerusalemme, Sarpi, Milano, Milano, 25, IT, 20154
45.45095	9.19479	56 Viale Bligny, Porta Vigentina-Porta Lodovica, Milano, Milano, 25, IT, 20136
45.45093	9.19205	23 Viale Bligny, Porta Vigentina-Porta Lodovica, Milano, Milano, 25, IT, 20136
45.47106	9.15645	6 Via Tiziano, Pagano, Milano, Milano, 25, IT, 20145
45.46353	9.20663	4 Viale Bianca Maria, Guastalla, Milano, Milano, 25, IT, 20129
45.50067	9.13835	77 Via Ludovico di Breme, Villapizzone-Cagnola-Boldinasco, Milano, Milano, 25, IT, 20156
45.46075	9.18116	3 Via Medici, Duomo, Milano, Milano, 25, IT, 20123
45.48012	9.19603	10 Via Galileo Galilei, Stazione Centrale-Ponte Seveso, Milano, Milano, 25, IT, 20124
45.4861	9.16362	Via Giovanni Battista Fauchè, Sarpi, Milano, Milano, 25, IT, 20154
45.43823	9.23126	Via Carlo Boncompagni, Lodi-Corvetto, Milano, Milano, 25, IT, 20139
45.483	9.20321	21 Via Napo Torriani, Stazione Centrale-Ponte Seveso, Milano, Milano, 25, IT, 20124
45.48726	9.22356	74 Viale Lombardia, Loreto-Casoretto-Nolo, Milano, Milano, 25, IT, 20131
45.45923	9.06885	9 Via Riccardo Lombardi, Assiano, Milano, Milano, 25, IT, 20153
45.46909	9.18696	5 Via dell'Orso, Brera, Milano, Milano, 25, IT, 20121
45.50187	9.2283	27 Via Stamira d'Ancona, Padova-Turro-Crescenzago, Milano, Milano, 25, IT, 20127
45.4669	9.18729	5 Via Clerici, Brera, Milano, Milano, 25, IT, 20121
45.46619	9.15886	6 Via Domenico Cimarosa, Porta Magenta, Milano, Milano, 25, IT, 20144
45.45207	9.17574	8 Alzaia Naviglio Grande, Porta Ticinese-Conchetta, Milano, Milano, 25, IT, 20144
45.47895	9.1987	20 Piazza della Repubblica, Stazione Centrale-Ponte Seveso, Milano, Milano, 25, IT, 20124
45.48449	9.16738	12 Piazza Gerusalemme, Sarpi, Milano, Milano, 25, IT, 20154
45.46567	9.19165	14 Via Santa Radegonda, Duomo, Milano, Milano, 25, IT, 20121
45.47095	9.18438	1 Via Mercato, Brera, Milano, Milano, 25, IT, 20121
45.46562	9.1891	1 Via Tommaso Grossi, Duomo, Milano, Milano, 25, IT, 20121
45.47059	9.19334	31A Via Alessandro Manzoni, Brera, Milano, Milano, 25, IT, 20121
45.46087	9.18845	Piazza Giuseppe Missori, Duomo, Milano, Milano, 25, IT, 20123
45.47959	9.19608	18 Via Marco Polo, Stazione Centrale-Ponte Seveso, Milano, Milano, 25, IT, 20124
45.48557	9.202	9 Piazza Duca d'Aosta, Stazione Centrale-Ponte Seveso, Milano, Milano, 25, IT, 20124
45.51124	9.1235	8 Via Cesare Musatti, Stephenson, Milano, Milano, 25, IT, 20157
45.50619	9.19637	Via Angelo De Gasperis, Niguarda-Ca' Granda-Centenaro-Testi, Milano, Milano, 25, IT, 20162
45.4855	9.21168	22 Viale Andrea Doria, Buenos Aires-P. Venezia-P. Monforte, Milano, Milano, 25, IT, 20124
45.48687	9.20205	3 Piazza 4 Novembre, Stazione Centrale-Ponte Seveso, Milano, Milano, 25, IT, 20124
45.46121	9.19129	12 Via Flavio Baracchini, Duomo, Milano, Milano, 25, IT, 20122
45.4846	9.2056	Piazza Luigi di Savoia, Stazione Centrale-Ponte Seveso, Milano, Milano, 25, IT, 20124
45.48675	9.15768	91 Corso Sempione, Portello, Milano, Milano, 25, IT, 20149
45.51022	9.17439	16A Via Don Bartolomeo Grazioli, Affori, Milano, Milano, 25, IT, 20161
45.47941	9.19492	6 Viale Monte Santo, Stazione Centrale-Ponte Seveso, Milano, Milano, 25, IT, 20124
45.47256	9.19431	21 Via Fatebenefratelli, Brera, Milano, Milano, 25, IT, 20121
45.46367	9.18698	11 Via Spadari, Duomo, Milano, Milano, 25, IT, 20123
45.46933	9.19492	6 Via Gesù, Duomo, Milano, Milano, 25, IT, 20121
45.45245	9.16697	6 Via Vincenzo Forcella, Porta Genova, Milano, Milano, 25, IT, 20144
45.4836	9.16506	11 Via Angelo Poliziano, Sarpi, Milano, Milano, 25, IT, 20154
45.47394	9.19617	7 Via Daniele Manin, Brera, Milano, Milano, 25, IT, 20121
45.52669	9.21358	302 Viale Fulvio Testi, Bicocca, Milano, Milano, 25, IT, 20126
45.45956	9.17945	15 Via Cesare Correnti, Duomo, Milano, Milano, 25, IT, 20123
45.48009	9.14968	12 Via Guglielmo Silva, De Angeli-Monte Rosa, Milano, Milano, 25, IT, 20149
45.46503	9.18926	2 Via Silvio Pellico, Duomo, Milano, Milano, 25, IT, 20121
45.48535	9.20379	Piazza Duca d'Aosta, Stazione Centrale-Ponte Seveso, Milano, Milano, 25, IT, 20124
45.50248	9.22166	Viale Monza, Padova-Turro-Crescenzago, Milano, Milano, 25, IT, 20127
45.46716	9.18427	8B Via San Tomaso, Brera, Milano, Milano, 25, IT, 20121
45.46469	9.18932	19A Piazza del Duomo, Duomo, Milano, Milano, 25, IT, 20121
45.45802	9.19123	7 Via Lentasio, Duomo, Milano, Milano, 25, IT, 20122
45.47754	9.20178	5 Via Lazzaretto, Stazione Centrale-Ponte Seveso, Milano, Milano, 25, IT, 20124
45.50041	9.22094	139 Viale Monza, Padova-Turro-Crescenzago, Milano, Milano, 25, IT, 20126
45.47471	9.20588	12 Piazza Guglielmo Oberdan, Buenos Aires-P. Venezia-P. Monforte, Milano, Milano, 25, IT, 20129
45.46962	9.19083	14 Via Monte di Pietà, Brera, Milano, Milano, 25, IT, 20121
45.45299	9.19629	46 Corso di Porta Vigentina, Porta Vigentina-Porta Lodovica, Milano, Milano, 25, IT, 20122
45.47336	9.19132	1 Corso di Porta Nuova, Brera, Milano, Milano, 25, IT, 20121
45.47255	9.14416	9 Viale Murillo, San Siro, Milano, Milano, 25, IT, 20149
45.47696	9.1968	2 Via Ugo Iginio Tarchetti, Brera, Milano, Milano, 25, IT, 20121
45.46569	9.17796	Corso Magenta, Duomo, Milano, Milano, 25, IT, 20123
45.49854	9.1665	4A Piazzale Lugano, Bovisa, Milano, Milano, 25, IT, 20158
45.4721	9.0777	1 Via Enrico Fermi, Seguro, Settimo Milanese, Milano, 25, IT, 20019
45.47858	9.20397	18 Via Felice Casati, Buenos Aires-P. Venezia-P. Monforte, Milano, Milano, 25, IT, 20124
45.46723	9.18468	6 Via San Tomaso, Brera, Milano, Milano, 25, IT, 20121
45.51607	9.22678	36 Via Lucio Giunio Columella, Gorla-Precotto, Milano, Milano, 25, IT, 20128
45.46375	9.19394	3 Piazza Fontana, Duomo, Milano, Milano, 25, IT, 20122
45.49107	9.16119	62 Via Francesco Caracciolo, Ghisolfa, Milano, Milano, 25, IT, 20155
45.47032	9.19531	20 Via Santo Spirito, Duomo, Milano, Milano, 25, IT, 20121
45.46839	9.1553	13 Via Michelangelo Buonarroti, De Angeli-Monte Rosa, Milano, Milano, 25, IT, 20145
45.46314	9.19766	10 Largo Augusto, Duomo, Milano, Milano, 25, IT, 20122
45.52553	9.2143	336 Viale Sarca, Bicocca, Milano, Milano, 25, IT, 20126
45.49992	9.14272	105 Via Varesina, Villapizzone-Cagnola-Boldinasco, Milano, Milano, 25, IT, 20156
45.46696	9.19422	4 Corso Giacomo Matteotti, Duomo, Milano, Milano, 25, IT, 20121
45.4582	9.19248	48 Corso di Porta Romana, Duomo, Milano, Milano, 25, IT, 20122
45.45015	9.16993	4 Via Angelo Carlo Fumagalli, Porta Ticinese-Conchetta, Milano, Milano, 25, IT, 20143
45.46105	9.15488	66 Via George Washington, Porta Magenta, Milano, Milano, 25, IT, 20146
45.49463	9.14177	106 Viale Certosa, Villapizzone-Cagnola-Boldinasco, Milano, Milano, 25, IT, 20156
45.48128	9.20403	1 Via Mauro Macchi, Stazione Centrale-Ponte Seveso, Milano, Milano, 25, IT, 20124
45.45739	9.19193	10 Via Santa Sofia, Duomo, Milano, Milano, 25, IT, 20122
45.47726	9.20557	9 Viale Tunisia, Buenos Aires-P. Venezia-P. Monforte, Milano, Milano, 25, IT, 20124
45.48395	9.19874	20 Via Giovanni Battista Pirelli, Stazione Centrale-Ponte Seveso, Milano, Milano, 25, IT, 20124
45.44062	9.19229	26 Via dei Fontanili, Morivione, Milano, Milano, 25, IT, 20141
45.48287	9.20424	15 Via Roberto Lepetit, Stazione Centrale-Ponte Seveso, Milano, Milano, 25, IT, 20124
45.45728	9.19387	64 Corso di Porta Romana, Porta Vigentina-Porta Lodovica, Milano, Milano, 25, IT, 20122
45.46313	9.21035	34 Via Pietro Calvi, XXII Marzo, Milano, Milano, 25, IT, 20129
45.47568	9.20627	3 Corso Buenos Aires, Buenos Aires-P. Venezia-P. Monforte, Milano, Milano, 25, IT, 20124
45.51361	9.11908	10 Via Privata Polonia, Stephenson, Milano, Milano, 25, IT, 20157
45.51462	9.11676	8 Via Venezia Giulia, Stephenson, Milano, Milano, 25, IT, 20157
45.49477	9.14176	56 Via Giovanni Battista Casella, Villapizzone-Cagnola-Boldinasco, Milano, Milano, 25, IT, 20156
45.48402	9.20006	18 Via Fabio Filzi, Stazione Centrale-Ponte Seveso, Milano, Milano, 25, IT, 20124
52.35784	4.8449	300 Titus van Rijnstraat, Slotervaart, Amsterdam, Amsterdam, NH, NL, 1058 GB
52.35139	4.87398	7 Dijsselhofplantsoen, Oud-Zuid, Amsterdam, Amsterdam, NH, NL, 1077 BJ
52.37277	4.89428	9 Dam, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1012 JS
52.36528	4.89317	519 Herengracht, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1017 BV
52.38594	4.83463	14 Arlandaweg, Westpoort, Amsterdam, Amsterdam, NH, NL, 1043 EW
52.36002	4.90546	1 Professor Tulpplein, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1018 GX
52.39189	4.9106	21 Distelkade, Amsterdam-Noord, Amsterdam, Amsterdam, NH, NL, 1031 XP
52.37111	4.89569	197 Oudezijds Voorburgwal, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1012 EX
52.37583	4.88607	164 Keizersgracht, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1015 CZ
52.36581	4.89309	49 Vijzelstraat, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1017 HE
52.36185	4.91168	104 Sarphatistraat, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1018 GV
52.36937	4.88705	341 Herengracht, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1016 AZ
52.3595	4.88033	74 Jan Luijkenstraat, Oud-Zuid, Amsterdam, Amsterdam, NH, NL, 1071 CT
52.37777	4.89743	33 Prins Hendrikkade, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1012 TM
52.37461	4.90444	Prins Hendrikkade, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1011
52.35883	4.9887	Johan van der Keukenstraat, Zeeburg, Amsterdam, Amsterdam, NH, NL, 1087
52.38551	4.84739	1 Molenwerf, Bos en Lommer, Amsterdam, Amsterdam, NH, NL, 1014 AG
52.33112	4.87744	143 Gelderlandplein, Zuideramstel, Amsterdam, Amsterdam, NH, NL, 1082 LV
52.36474	4.88523	717 Prinsengracht, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1017 JW
52.3608	4.86963	6 Anna van den Vondelstraat, Oud-West, Amsterdam, Amsterdam, NH, NL, 1054 GZ
52.37867	4.82036	80 Slotermeerlaan, Geuzenveld / Slotermeer, Amsterdam, Amsterdam, NH, NL, 1064 HD
52.36971	4.88891	Roskamsteeg, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1012
52.3418	4.87597	30 Prinses Irenestraat, Zuideramstel, Amsterdam, Amsterdam, NH, NL, 1077 WX
52.33521	4.88818	2 De Boelelaan, Zuideramstel, Amsterdam, Amsterdam, NH, NL, 1083 HJ
52.3848	4.89437	6 IJdok, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1013 MM
52.33392	4.88868	Europaboulevard, Zuideramstel, Amsterdam, Amsterdam, NH, NL, 1083
52.37408	4.89092	176 Nieuwezijds Voorburgwal, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1012 SJ
52.34897	4.8939	Tweede van der Helststraat, Oud-Zuid, Amsterdam, Amsterdam, NH, NL, 1072 PG
52.29241	4.94467	50 Schepenbergweg, Amsterdam-Zuidoost, Amsterdam, Amsterdam, NH, NL, 1105 AT
52.3658	4.89665	26 Rembrandtplein, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1017 CV
52.33522	4.91346	Joan Muyskenweg, Oost / Watergraafsmeer, Amsterdam, Amsterdam, NH, NL, 1096
52.37623	4.88643	148 Keizersgracht, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1015 CX
52.36537	4.87341	30G Eerste Constantijn Huygensstraat, Oud-West, Amsterdam, Amsterdam, NH, NL, 1054 BR
52.3498	4.89141	194 Ferdinand Bolstraat, Oud-Zuid, Amsterdam, Amsterdam, NH, NL, 1072 LW
52.35936	4.89583	251 Weteringschans, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1017 XJ
52.34691	4.83113	7 Aletta Jacobslaan, Slotervaart, Amsterdam, Amsterdam, NH, NL, 1066 BP
52.34525	4.92479	38 Rusthofstraat, Oost / Watergraafsmeer, Amsterdam, Amsterdam, NH, NL, 1097
52.37139	4.93424	188 Panamalaan, Zeeburg, Amsterdam, Amsterdam, NH, NL, 1019 AZ
52.37114	4.89353	76 Nes, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1012 KE
52.31545	4.99594	38 Provincialeweg, Amsterdam-Zuidoost, Amsterdam, Amsterdam, NH, NL, 1108
52.37816	4.89424	1 Kattengat, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1012 SZ
52.36641	4.89316	4 Vijzelstraat, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1017 HK
52.36479	4.8969	548 Herengracht, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1017 CG
52.33757	4.81784	18 Oude Haagseweg, Slotervaart, Amsterdam, Amsterdam, NH, NL, 1066 BW
52.3664	4.8972	12 Bakkersstraat, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1017 CW
52.34908	4.88382	1 Stadionweg, Oud-Zuid, Amsterdam, Amsterdam, NH, NL, 1077 RV
52.40016	4.89365	NDSM-Plein, Amsterdam-Noord, Amsterdam, Amsterdam, NH, NL, 1033
52.36791	4.88277	587 Prinsengracht, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1016 HT
52.36968	4.86137	62 Chasséstraat, De Baarsjes, Amsterdam, Amsterdam, NH, NL, 1057 JJ
52.37181	4.88726	255 Herengracht, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1016 BJ
52.35856	4.87837	27 Van Baerlestraat, Oud-Zuid, Amsterdam, Amsterdam, NH, NL, 1071 AN
52.35258	4.88353	1 Roelof Hartstraat, Oud-Zuid, Amsterdam, Amsterdam, NH, NL, 1071 VE
52.37037	4.90308	75 Oudeschans, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1011 KW
52.3778	4.91419	17 Piet Heinkade, Zeeburg, Amsterdam, Amsterdam, NH, NL, 1019
52.35111	4.84102	Delflandlaan, Slotervaart, Amsterdam, Amsterdam, NH, NL, 1062
52.35607	4.88513	23D Pieter de Hoochstraat, Oud-Zuid, Amsterdam, Amsterdam, NH, NL, 1071 ED
52.36166	4.87809	10 Roemer Visscherstraat, Oud-West, Amsterdam, Amsterdam, NH, NL, 1054 EX
52.36509	4.87359	10A Eerste Constantijn Huygensstraat, Oud-West, Amsterdam, Amsterdam, NH, NL, 1054 BR
52.36354	4.88164	28 Leidseplein, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1017 PT
52.37939	4.84572	21 Leeuwendalersweg, Bos en Lommer, Amsterdam, Amsterdam, NH, NL, 1055 JE
52.35905	4.92601	89 Linnaeusstraat, Oost / Watergraafsmeer, Amsterdam, Amsterdam, NH, NL, 1093 EK
52.3582	4.89888	48 Nicolaas Witsenkade, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1017 ZV
52.37559	4.89297	Suikerbakkerssteeg, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1012
52.37622	4.89447	19 Nieuwezijds Kolk, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1012 PV
52.37365	4.89364	94 Damrak, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1012 LP
52.36317	4.87965	7 Stadhouderskade, Oud-West, Amsterdam, Amsterdam, NH, NL, 1054 ES
52.36622	4.89856	17 Amstelstraat, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1017 DA
52.39272	4.86813	306 Spaarndammerdijk, Westerpark, Amsterdam, Amsterdam, NH, NL, 1013 ZX
52.37737	4.89806	46 Prins Hendrikkade, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1012 TM
52.36792	4.89474	12 Nieuwe Doelenstraat, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1012 CP
52.3546	4.88748	2 Albert Cuypstraat, Oud-Zuid, Amsterdam, Amsterdam, NH, NL, 1072 CT
52.36265	4.88045	12 Stadhouderskade, Oud-West, Amsterdam, Amsterdam, NH, NL, 1054 ES
52.36781	4.86786	47 Bellamyplein, Oud-West, Amsterdam, Amsterdam, NH, NL, 1053 AT
52.36827	4.89567	24 Nieuwe Doelenstraat, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1012 CP
52.35042	4.87723	4 Breughelstraat, Oud-Zuid, Amsterdam, Amsterdam, NH, NL, 1077 LC
52.36056	4.91579	53 's-Gravesandestraat, Oost / Watergraafsmeer, Amsterdam, Amsterdam, NH, NL, 1092 AA
52.37005	4.89655	17 Rusland, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1012 CK
52.37051	4.88845	307 Singel, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1012 WJ
52.36773	4.84402	410 Staalmeesterslaan, Slotervaart, Amsterdam, Amsterdam, NH, NL, 1057 PH
52.35413	4.86655	34 Koninginneweg, Oud-Zuid, Amsterdam, Amsterdam, NH, NL, 1075 CZ
52.36119	4.89348	46 Noorderstraat, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1017 TV
52.36587	4.89718	44 Rembrandtplein, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1017 CV
52.36504	4.88408	444 Prinsengracht, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1017 KE
52.37347	4.89339	97 Damrak, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1012 LP
52.33577	4.8733	1 George Gershwinplein, Zuideramstel, Amsterdam, Amsterdam, NH, NL, 1082 MV
52.32666	4.87984	221 Van Leijenberghlaan, Zuideramstel, Amsterdam, Amsterdam, NH, NL, 1082 GG
52.36168	4.88339	29A-H Stadhouderskade, Oud-Zuid, Amsterdam, Amsterdam, NH, NL, 1071 ZD
52.37282	4.88318	323 Prinsengracht, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1016 GZ
52.38767	4.83538	11H Naritaweg, Westpoort, Amsterdam, Amsterdam, NH, NL, 1043 BP
52.3505	4.87563	123 Apollolaan, Oud-Zuid, Amsterdam, Amsterdam, NH, NL, 1077 AP
52.37644	4.90014	58 Prins Hendrikkade, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1012 AD
52.37285	4.89071	226 Nieuwezijds Voorburgwal, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1012 RR
44.08583	-123.04228	3555 Gateway St, Springfield, Lane, OR, US, 97477-1059
37.2086	-93.228	N Ingram Mill Rd, Springfield, Greene, MO, US, 65802
44.08376	-123.03951	3480 Hutton St, Springfield, Lane, OR, US, 97477-1075
39.895	-83.81474	110 W Leffel Ln, Springfield, Clark, OH, US, 45506-3522
37.95667	-122.33109	2525 San Pablo Dam Rd, San Pablo, Contra Costa, CA, US, 94806
40.68491	-74.33076	304 US-22, Springfield, Union, NJ, US, 07081-3510
38.77549	-77.17849	6553 Loisdale Ct, Springfield, Springfield, Fairfax, VA, US, 22150-1814
